RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID
14051657,EFILE,465048304,201606,1/3/2017 11:36:31 PM,GREENSBORO FOUNDATION FOR FINANCIAL SERVICE PROFESSIONALS INC,990EZ,93492232008016,201612329349200801
14051587,EFILE,841132204,201512,1/3/2017 11:31:30 PM,FRATERNAL ORDER OF POLICE SHERIFF LODGE NO 27,990O,93493232003016,201612329349300301
14047258,EFILE,431844009,201512,1/3/2017 8:58:21 AM,ROBERT HARDCASTLE CHARITABLE FNDN INC,990PF,93491228010286,201632289349101028
14047264,EFILE,363537518,201512,1/3/2017 8:58:23 AM,COTTAGE GROVE COMMMUNITY SERVICE,990PF,93491228015836,201632289349101583
14047267,EFILE,631198327,201512,1/3/2017 8:58:24 AM,RATLIFF CHARITABLE FOUNDATION,990PF,93491228020086,201632289349102008
14047250,EFILE,464607545,201512,1/3/2017 8:58:17 AM,SOUL BLOOM PRODUCTIONS INC,990PF,93491228004186,201632289349100418
14047274,EFILE,383429611,201512,1/3/2017 8:58:26 AM,QAMAR TAWAKUL SIDDIQUI CHARITABLE FOUNDATION,990PF,93491225000046,201642259349100004
14047271,EFILE,042105954,201512,1/3/2017 8:58:25 AM,SUTTON HOME FOR AGED WOMEN,990PF,93491229003036,201632299349100303
14047272,EFILE,467162649,201412,1/3/2017 8:58:25 AM,CBPC CHARITABLE FOUNDATION,990PF,93491230003036,201632309349100303
14047276,EFILE,461388095,201512,1/3/2017 8:58:26 AM,A AND L GROSS FOUNDATION,990PF,93491225005446,201642259349100544
14047269,EFILE,522098039,201606,1/3/2017 8:58:24 AM,LUETKEMEYER JR FAMILY FOUNDATION INC,990PF,93491229000036,201632299349100003
14047277,EFILE,942819009,201512,1/3/2017 8:58:27 AM,DIALYSIS RESEARCH FOUNDATION,990PF,93491225011146,201642259349101114
14047257,EFILE,200515387,201512,1/3/2017 8:58:20 AM,MCB FUND,990PF,93491228009386,201632289349100938
14047253,EFILE,204981849,201512,1/3/2017 8:58:19 AM,TIM AND JUDY RUDDEROW FOUNDATION INC,990PF,93491228006236,201632289349100623
14047260,EFILE,205502440,201512,1/3/2017 8:58:22 AM,L AND A SHAPIRO FAMILY FOUNDATION,990PF,93491228013586,201632289349101358
14047266,EFILE,470912688,201512,1/3/2017 8:58:23 AM,FRANK AND LILLIAN BUCKNER FOUNDATION,990PF,93491228019186,201632289349101918
14047259,EFILE,454273678,201512,1/3/2017 8:58:21 AM,BETHANY ROSE CYR MEMORIAL FOUNDATION IN,990PF,93491228011986,201632289349101198
14047256,EFILE,251895885,201512,1/3/2017 8:58:20 AM,DONALD D MATEER FOUNDATION,990PF,93491228009136,201632289349100913
14047263,EFILE,208493868,201512,1/3/2017 8:58:22 AM,AYA AND ZVI BENDAT FAMILY FOUNDATION,990PF,93491228015786,201632289349101578
14047254,EFILE,471574591,201512,1/3/2017 8:58:19 AM,MASON FAMILY FOUNDATION INC,990PF,93491228007336,201632289349100733
14047248,EFILE,521275627,201512,1/3/2017 8:58:17 AM,ELIZABETH FLICK CHARITABLE FOUNDATION,990PF,93491226004036,201632269349100403
14053812,EFILE,522044108,201509,1/4/2017 9:41:59 AM,VALUES FIRST,990PF,93491228019296,201642289349101929
14053799,EFILE,274274566,201512,1/4/2017 9:41:55 AM,R DAVID AND SUZANNE A HOOVER CHARITABLE TRUST,990PF,93491228009296,201642289349100929
14053810,EFILE,263909838,201512,1/4/2017 9:41:59 AM,ALTON FAMILY FOUNDATION,990PF,93491228019096,201642289349101909
14053806,EFILE,453420354,201512,1/4/2017 9:41:57 AM,GIVE IT AWAY FOUNDATION,990PF,93491228015646,201642289349101564
14053785,EFILE,816139071,201512,1/4/2017 9:41:50 AM,LEE AND ANNE SAMSON CHARITABLE FOUNDATION,990PF,93491232007056,201602329349100705
14053803,EFILE,136120929,201512,1/4/2017 9:41:56 AM,SIGMA ALPHA MU FOUNDATION INC,990PF,93491228012896,201642289349101289
14053789,EFILE,461309241,201512,1/4/2017 9:41:52 AM,GORDON RAUSSER FOUNDATION,990PF,93491226003046,201642269349100304
14053802,EFILE,137299030,201512,1/4/2017 9:41:56 AM,MATSCHULLAT FAMILY FOUNDATION,990PF,93491228012746,201642289349101274
14053786,EFILE,471833006,201512,1/4/2017 9:41:51 AM,SHEAR FAMILY FOUNDATION INC,990PF,93491232008056,201602329349100805
14053787,EFILE,841505990,201512,1/4/2017 9:41:51 AM,GAMEZ FAMILY FOUNDATION INC,990PF,93491233001006,201602339349100100
14053814,EFILE,800519859,201512,1/4/2017 9:42:00 AM,CHARLES V ROVEN FAMILY FOUNDATION,990PF,93491229007146,201642299349100714
14053813,EFILE,616082080,201512,1/4/2017 9:42:00 AM,T W JOSEPHINE K FUNKHOUSER,990PF,93491229007096,201642299349100709
14053800,EFILE,261582798,201512,1/4/2017 9:41:56 AM,DEUS CARITAS EST FOUNDATION,990PF,93491228009446,201642289349100944
14053809,EFILE,990303466,201512,1/4/2017 9:41:58 AM,GCA EDUCATION FOUNDATION,990PF,93491228018796,201642289349101879
14053804,EFILE,207205656,201512,1/4/2017 9:41:57 AM,HARDEN AND ASSOCIATES FOUNDATION,990PF,93491228015196,201642289349101519
14053797,EFILE,730722424,201606,1/4/2017 9:41:55 AM,TEXAS COUNTY MEMORIAL FOUNDATION,990PF,93491228007346,201642289349100734
14053796,EFILE,650441315,201512,1/4/2017 9:41:54 AM,JANICE SARAH HOPE FOUNDATION,990PF,93491228004146,201642289349100414
14053807,EFILE,541611822,201512,1/4/2017 9:41:58 AM,PEREL FAMILY FOUNDATION,990PF,93491228016896,201642289349101689
14053793,EFILE,391866937,201512,1/4/2017 9:41:53 AM,RICHARD R AND MARY P PAUTZ LIFE-LONG LEARNING FOUNDATION,990PF,93491228002246,201642289349100224
14053795,EFILE,742803921,201512,1/4/2017 9:41:54 AM,MORNING FOUNDATION,990PF,93491228003496,201642289349100349
14053792,EFILE,510476676,201512,1/4/2017 9:41:53 AM,MINER CHARITABLE FOUNDATION INC,990PF,93491228002146,201642289349100214
14071131,EFILE,954843536,201512,1/10/2017 12:15:44 PM,AFTERSCHOOL CORNUCOPIA,990,93493222011846,201642229349301184
14071138,EFILE,237088770,201509,1/10/2017 12:15:48 PM,ISRAEL HUMANITARIAN FOUNDATION INC,990,93493224015496,201642249349301549
14071115,EFILE,592350275,201512,1/10/2017 12:15:37 PM,GOLD COAST DOWN SYNDROME ORG INC,990,93493224000136,201632249349300013
14071126,EFILE,571192504,201512,1/10/2017 12:15:42 PM,SOUTHLAND HEALTH CARE FORUM INC,990,93493222008396,201642229349300839
14071127,EFILE,431786847,201512,1/10/2017 12:15:43 PM,SUSANNA WESLEY FAMILY LEARNING CENTER,990,93493222009096,201642229349300909
14071120,EFILE,232236788,201512,1/10/2017 12:15:39 PM,CHESTNUT HILL FATHERS CLUB,990,93493224020786,201632249349302078
14071117,EFILE,010520715,201512,1/10/2017 12:15:38 PM,CARLISLE CHARITABLE FOUNDATION FORMERLY EQUEST FOUNDATION,990,93493224005136,201632249349300513
14071116,EFILE,454264204,201512,1/10/2017 12:15:37 PM,NICKEL PLATE ARTS,990,93493224005036,201632249349300503
14071119,EFILE,465687557,201512,1/10/2017 12:15:39 PM,EQUAL RIGHTS INSTITUTE,990,93493224014986,201632249349301498
14071142,EFILE,050318003,201512,1/10/2017 12:15:49 PM,UNITED METHODIST RETIREMENT CENTER,990,93493224023796,201642249349302379
14071141,EFILE,460337939,201512,1/10/2017 12:15:49 PM,SPEARFISH EMERGENCY AMBULANCE SERVICE,990,93493224020396,201642249349302039
14071137,EFILE,582553019,201512,1/10/2017 12:15:47 PM,GEORGIA FOOD AND RESOURCE CENTER INC,990,93493224015446,201642249349301544
14071135,EFILE,264008029,201509,1/10/2017 12:15:46 PM,NAPA VALLEY FESTIVAL ASSOCIATION,990,93493224007296,201642249349300729
14071139,EFILE,200254573,201512,1/10/2017 12:15:48 PM,COMMUNITY FOUNDATION HOLDING CORPORATION,990,93493224016146,201642249349301614
14071133,EFILE,592788473,201512,1/10/2017 12:15:45 PM,CORAL SPRINGS MEDICAL AUXILARY INC,990,93493222012396,201642229349301239
14071134,EFILE,352100501,201512,1/10/2017 12:15:46 PM,KIDDIE FACTORY INC,990,93493222013246,201642229349301324
14071128,EFILE,200069906,201512,1/10/2017 12:15:43 PM,FAIRVIEW COUNTRY DAY SCHOOL INC,990,93493222010546,201642229349301054
14071130,EFILE,271848709,201512,1/10/2017 12:15:44 PM,GIRL BE HEARD INSTITUTE,990,93493222011796,201642229349301179
14071123,EFILE,272853497,201512,1/10/2017 12:15:40 PM,LIMITLESS POTENTIAL INC,990,93493221017646,201642219349301764
14071124,EFILE,311806773,201509,1/10/2017 12:15:41 PM,YAMPA VALLEY MEDICAL CENTER FOUNDATION,990,93493221020746,201642219349302074
14071122,EFILE,204954604,201512,1/10/2017 12:15:40 PM,FRONT RANGE EQUINE EDUCATION,990,93493221015646,201642219349301564
14069369,EFILE,270480740,201512,1/10/2017 7:50:59 AM,SCHOLARS STRATEGY NETWORK,990,93493257005156,201602579349300515
14069382,EFILE,310906405,201512,1/10/2017 7:51:05 AM,NORTHERN INDIANA HISTORICAL SOCIETY FOUNDATION,990,93493257002366,201612579349300236
14069360,EFILE,232624278,201512,1/10/2017 7:50:55 AM,BALTIMORE AVENUE REDEVELOPMENT CORPORATION,990,93493256008806,201602569349300880
14069358,EFILE,263603207,201606,1/10/2017 7:50:54 AM,HSSD PARENT CLUB NETWORK INC,990,93493256004206,201602569349300420
14069373,EFILE,043326727,201512,1/10/2017 7:51:01 AM,CHELSEA JEWISH GREEN HOUSE INC,990,93493257008256,201602579349300825
14069357,EFILE,043119557,201512,1/10/2017 7:50:54 AM,BLUE RIDER STABLES INC,990,93493256003156,201602569349300315
14069365,EFILE,066047999,201512,1/10/2017 7:50:58 AM,NEW HAVEN PRESERVATION TRUST INCORPORATED,990,93493257003106,201602579349300310
14069366,EFILE,274279738,201512,1/10/2017 7:50:58 AM,ACTON ACADEMY,990,93493257003156,201602579349300315
14069378,EFILE,450929061,201512,1/10/2017 7:51:03 AM,HUB OF HUMAN INNOVATION,990,93493257012106,201602579349301210
14069361,EFILE,311669279,201512,1/10/2017 7:50:56 AM,DIVERSITY RICHMOND,990,93493256009006,201602569349300900
14069359,EFILE,330340175,201606,1/10/2017 7:50:55 AM,FAMILY LIFE FOUNDATION INC DBA FAMILY SOLUTIONS,990,93493256007856,201602569349300785
14069354,EFILE,841162604,201512,1/10/2017 7:50:52 AM,DAVID CLIFTON MINISTRIES INC DBA THE WORLD FOR JESUS,990,93493255001556,201602559349300155
14069356,EFILE,520986261,201512,1/10/2017 7:50:53 AM,JUBILEE HOUSING INC,990,93493256001106,201602569349300110
14069355,EFILE,760634053,201601,1/10/2017 7:50:53 AM,TEN THOUSAND VILLAGES HOUSTON,990,93493255003506,201602559349300350
14069381,EFILE,562399748,201606,1/10/2017 7:51:05 AM,MIDLOTHIAN ATHLETIC BOOSTERS ASSOCIATION INC,990,93493253000066,201612539349300006
14069383,EFILE,990143109,201512,1/10/2017 7:51:06 AM,HALE MAHAOLU,990,93493258011366,201612589349301136
14069379,EFILE,520643040,201512,1/10/2017 7:51:04 AM,UNITED STATES NAVAL INSTITUTE,990,93493257012656,201602579349301265
14069370,EFILE,010416936,201512,1/10/2017 7:51:00 AM,VINALHAVEN LAND TRUST INC,990,93493257005206,201602579349300520
14069374,EFILE,571031954,201607,1/10/2017 7:51:02 AM,MONTESSORI SCHOOL OF PAWLEYS ISLAND,990,93493257008556,201602579349300855
14069367,EFILE,113580995,201512,1/10/2017 7:50:59 AM,144 GROVE STREET HDFC,990,93493257004006,201602579349300400
14069376,EFILE,205091907,201606,1/10/2017 7:51:03 AM,EAST MECKLENBURG HIGH SCHOOL FOUNDATION,990,93493257008956,201602579349300895
14069371,EFILE,200488282,201606,1/10/2017 7:51:00 AM,MICH STATE PREMIER SOCCER PROGRAM,990,93493257007206,201602579349300720
14069375,EFILE,341414639,201510,1/10/2017 7:51:02 AM,BEAVER FIREFIGHTERS ASSOCIATION INC,990,93493257008856,201602579349300885
14069372,EFILE,364659738,201512,1/10/2017 7:51:01 AM,HOMELESS YOUTH WORKGROUP OF YAKIMA COUNTY,990,93493257008206,201602579349300820
14069364,EFILE,951725190,201604,1/10/2017 7:50:57 AM,PASADENA TOURNAMENT OF ROSES ASSOCIATION,990,93493256012656,201602569349301265
14069363,EFILE,391452899,201603,1/10/2017 7:50:56 AM,LAKELAND HAWKS ICE ASSOCIATION INC,990,93493256010006,201602569349301000
14051590,EFILE,010496076,201605,1/3/2017 11:31:31 PM,FRATERNAL ORDER OF EAGLES 4352 AERIE,990O,93493232006316,201612329349300631
14050750,EFILE,461165316,201512,1/3/2017 8:44:56 PM,JEWISH HERITAGE FOUNDATION SUPPORTING ORGANIZATION,990,93493232006466,201612329349300646
14047101,EFILE,271219231,201512,1/3/2017 8:57:23 AM,SO WHAT ELSE INC CO DAVID SILBERT,990,93493232011016,201612329349301101
14049981,EFILE,581717018,201512,1/3/2017 6:18:10 PM,ACADIANA CONCERN FOR AIDS RELIEF EDUCATION AND SUPPORT INC,990,93493232011516,201612329349301151
14050202,EFILE,562669746,201512,1/3/2017 6:41:51 PM,LIFETIME PREGNANCY HELP CENTER,990,93493232012066,201612329349301206
14055808,EFILE,954494565,201512,1/4/2017 5:31:17 PM,RALPHS PRATHER RANCH FOUNDATION,990PF,93491233002016,201612339349100201
14049416,EFILE,452883599,201605,1/3/2017 1:59:18 PM,NEW YORK CRUSH FC INC,990EZ,93492233003016,201612339349200301
14049704,EFILE,800108635,201512,1/3/2017 3:16:07 PM,HEIGHTS IRONIC PRIDE LODGE INC,990EZ,93492233005016,201612339349200501
14051629,EFILE,541186437,201510,1/3/2017 11:35:00 PM,DENBY PARK DAY CARE CENTER INC,990EZ,93492234002516,201612349349200251
14055837,EFILE,522062781,201512,1/4/2017 5:34:56 PM,SID AND MARY FOULGER FOUNDATION INC,990PF,93491235003516,201612359349100351
14052680,EFILE,263695626,201512,1/4/2017 6:44:11 AM,MIRNAHILL FOUNDATION CO KEVIN E FORD,990PF,93491235003616,201612359349100361
14053601,EFILE,931283900,201512,1/4/2017 8:42:16 AM,M LOWELL EDWARDS FOUNDATION CO UNION BANK NA,990PF,93491235004116,201612359349100411
14049418,EFILE,237124634,201512,1/3/2017 1:59:18 PM,GARDENA PIONEER PROJECT,990EZ,93492235000416,201612359349200041
14051842,EFILE,383380540,201512,1/4/2017 12:06:08 AM,CAMP BLUEBIRD OF WEST MICHIGAN,990EZ,93492235002566,201612359349200256
14051396,EFILE,462498784,201606,1/3/2017 11:17:36 PM,DALLASTOWN FOOTBALL BOOSTER ASSOCIATION,990EZ,93492235005016,201612359349200501
14049090,EFILE,510106272,201512,1/3/2017 1:11:03 PM,TEAMSTERS LOCAL  326,990O,93493235002166,201612359349300216
14050153,EFILE,260819262,201512,1/3/2017 6:39:44 PM,BLINKNOW FOUNDATION A NJ NONPROFIT CORPORATION,990,93493235004616,201612359349300461
14049985,EFILE,730941363,201606,1/3/2017 6:18:12 PM,CHARISMATIC TEACHING MINISTRIES INC,990,93493235005016,201612359349300501
14047791,EFILE,391403784,201512,1/3/2017 9:02:51 AM,FAMILY ADVOCATES INC,990,93493235007216,201612359349300721
14050942,EFILE,352207586,201512,1/3/2017 9:36:36 PM,METHODIST SPORTS MEDICINE RESEARCH AND EDUCATION FOUNDATION INC,990,93493235009016,201612359349300901
14051593,EFILE,463444371,201512,1/3/2017 11:31:32 PM,COUNCIL ON REGIONAL ECONOMIC EXPANSION AND EDUCATIONAL DEV CORP,990O,93493235010066,201612359349301006
14055809,EFILE,330127363,201512,1/4/2017 5:31:18 PM,FIELDSTEAD CHARITABLE TRUST,990PF,93491236007566,201612369349100756
14051216,EFILE,264061183,201606,1/3/2017 10:30:38 PM,PTO BROOKLYN,990EZ,93492236001116,201612369349200111
14049708,EFILE,911851473,201606,1/3/2017 3:16:08 PM,WHIDBEY WEAVERS GUILD,990EZ,93492236004066,201612369349200406
14051470,EFILE,741746250,201512,1/3/2017 11:28:59 PM,NATIONAL ASSOCIATION OF LETTER CARRIERS BRANCH 505,990EO,93492236004166,201612369349200416
14049335,EFILE,471318276,201512,1/3/2017 1:51:25 PM,WE LOVE LUCY AGAINST OVARIAN CANCER,990EZ,93492236005316,201612369349200531
14049987,EFILE,364070694,201508,1/3/2017 6:18:13 PM,EVANGELICAL GREENHOUSE MINISTRIES INTERNATIONAL,990,93493236000016,201612369349300001
14047794,EFILE,226074979,201512,1/3/2017 9:02:53 AM,HISTORICAL SOCIETY OF PRINCETON,990,93493236000116,201612369349300011
14051151,EFILE,311830583,201512,1/3/2017 10:05:14 PM,COMMUNITIES EMPOWERING PEOPLE TOGETHER,990,93493236002016,201612369349300201
14047797,EFILE,521724378,201512,1/3/2017 9:02:55 AM,LEE SHORT MINISTRIES INC,990,93493236003016,201612369349300301
14049058,EFILE,232094503,201512,1/3/2017 1:10:05 PM,AFSCME LOCAL 1971 VOLUNTARY FUND,990O,93493236003366,201612369349300336
14050080,EFILE,770324027,201603,1/3/2017 6:32:45 PM,LYTTON IV HOUSING CORPORATION,990,93493236003466,201612369349300346
14049991,EFILE,133946644,201512,1/3/2017 6:18:15 PM,HASTINGS EDUCATION FOUNDATION INC,990,93493236005066,201612369349300506
14047800,EFILE,450514840,201508,1/3/2017 9:02:57 AM,ROW HOUSE COMMUNITY DEVELOPMENT CORPORATION,990,93493236006116,201612369349300611
14049994,EFILE,454500854,201508,1/3/2017 6:18:16 PM,MAY CENTER FOR LEARNING,990,93493236007266,201612369349300726
14050831,EFILE,061379708,201512,1/3/2017 9:16:46 PM,DAY AND GEORGE STREETS HOUSING CORP,990,93493236009066,201612369349300906
14050833,EFILE,208056910,201512,1/3/2017 9:16:47 PM,NATIONAL TOURISM AND HERITAGE ASSOCIATION,990,93493236011566,201612369349301156
14052823,EFILE,386892773,201512,1/4/2017 7:00:17 AM,SCHARG FAMILY FOUNDATION,990PF,93491237000016,201612379349100001
14072612,EFILE,376223216,201604,1/10/2017 6:18:29 PM,EMMA L HEMBROUGH TRUST 06624005,990PF,93491253007656,201602539349100765
14072602,EFILE,272292718,201512,1/10/2017 6:18:26 PM,SWEET CHILDREN FOUNDATION,990PF,93491253002106,201602539349100210
14072614,EFILE,626085820,201512,1/10/2017 6:18:30 PM,MID-SOUTH CARDIOVASCULAR SURGICAL RESEARCH FOUNDATION,990PF,93491253008056,201602539349100805
14072622,EFILE,596869788,201604,1/10/2017 6:18:32 PM,MCNEILL FAMILY FOUNDATION,990PF,93491256004656,201602569349100465
14072610,EFILE,816087202,201604,1/10/2017 6:18:29 PM,ANNE BENSON SCHLSHP TR FD 50317640,990PF,93491253006106,201602539349100610
14072597,EFILE,746516326,201606,1/10/2017 6:18:24 PM,CO TW FRANK C MEYER TRUST 2 16230330,990PF,93491253001006,201602539349100100
14072617,EFILE,237419866,201512,1/10/2017 6:18:31 PM,ROONEY FUND,990PF,93491254000006,201602549349100000
14072596,EFILE,203575169,201606,1/10/2017 6:18:24 PM,JUMET CHARITABLE FOUNDATION,990PF,93491253000056,201602539349100005
14072600,EFILE,141597911,201606,1/10/2017 6:18:25 PM,WILLIAM AND RHODA PARTRIDGE MEM SCHOLARSHIP,990PF,93491253002006,201602539349100200
14072598,EFILE,026170948,201512,1/10/2017 6:18:24 PM,JERRY R JUNKINS FAMILY FOUNDATION,990PF,93491253001056,201602539349100105
14072613,EFILE,263824938,201604,1/10/2017 6:18:30 PM,GERTRUDE STEIN TR UW FBO BINGHAMTON,990PF,93491253008006,201602539349100800
14072611,EFILE,200512529,201512,1/10/2017 6:18:29 PM,THOMAS AND MISAKO YUEN FAMILY FOUNDATION,990PF,93491253006156,201602539349100615
14072624,EFILE,526526866,201606,1/10/2017 6:18:33 PM,CO TR UA M AND J PERRELLA SCH FD,990PF,93491256000676,201622569349100067
14072623,EFILE,201107715,201512,1/10/2017 6:18:32 PM,WARSAW FAMILY FOUNDATION,990PF,93491256000576,201622569349100057
14072601,EFILE,462849664,201604,1/10/2017 6:18:25 PM,PHILIP AND JANET SHAPIRO FAMILY FOUNDATION INC,990PF,93491253002056,201602539349100205
14072609,EFILE,271162275,201512,1/10/2017 6:18:28 PM,GRACE FAMILY FOUNDATION INC,990PF,93491253006056,201602539349100605
14072608,EFILE,133604188,201512,1/10/2017 6:18:28 PM,LANDMARK CHARITABLE FOUNDATION INC,990PF,93491253006006,201602539349100600
14072599,EFILE,363653679,201512,1/10/2017 6:18:25 PM,ALBERT J AND SUSAN E ROT FOUNDATION,990PF,93491253001106,201602539349100110
14072607,EFILE,300137513,201512,1/10/2017 6:18:27 PM,JILLIAN M AND LAWRENCE A NEUBAUER FOUNDATION,990PF,93491253005006,201602539349100500
14072615,EFILE,316021739,201604,1/10/2017 6:18:30 PM,NUSSBAUM CHARITABLE FOUNDATION CO US,990PF,93491253008106,201602539349100810
14072606,EFILE,810515266,201604,1/10/2017 6:18:27 PM,SUHR FAM MEM SCHOLARSHIP FD 50255330,990PF,93491253004156,201602539349100415
14072605,EFILE,367186849,201604,1/10/2017 6:18:27 PM,WD FOUNDATION CO HARRY DRUCKER,990PF,93491253004106,201602539349100410
14072618,EFILE,770667290,201512,1/10/2017 6:18:31 PM,BENHAMOU FOUNDATION INC,990PF,93491254005006,201602549349100500
14072604,EFILE,746089484,201512,1/10/2017 6:18:26 PM,BRODSKY FOUNDATION,990PF,93491253004056,201602539349100405
14072595,EFILE,161289368,201606,1/10/2017 6:18:23 PM,WARREN E EATON JR CHARITABLE TRUST 001445,990PF,93491253000006,201602539349100000
14072620,EFILE,272554822,201512,1/10/2017 6:18:31 PM,ANN AND LARS LEWANDER SCHOLARSHIP FOUNDATION INC,990PF,93491256003006,201602569349100300
14072621,EFILE,593531326,201512,1/10/2017 6:18:32 PM,PROGRESSIVE HOUSING SOLUTIONS OF FLORIDA INC,990PF,93491256004156,201602569349100415
14047706,EFILE,656469170,201512,1/3/2017 9:02:09 AM,RUTH REYNOLDS CHARITABLE TRUST,990PF,93491225000346,201642259349100034
14047698,EFILE,226096531,201512,1/3/2017 9:02:07 AM,ULRIC JELINEK FOUNDATION INC,990PF,93491228012186,201632289349101218
14047686,EFILE,261444071,201512,1/3/2017 9:02:02 AM,LUCILLE AND JOHN B DOUGHERTY TRUST  WELLS FARGO BANK NA,990PF,93491228002436,201632289349100243
14047685,EFILE,471567416,201512,1/3/2017 9:02:02 AM,RICHARD LICHTER CHARITY FOR DOGS INC,990PF,93491228002186,201632289349100218
14047680,EFILE,261322564,201512,1/3/2017 9:02:00 AM,GURU CHARITABLE FOUNDATION,990PF,93491226000036,201632269349100003
14047690,EFILE,200407177,201512,1/3/2017 9:02:04 AM,JEROME AND ANASTASIA ANGEL CHARITABLE TRUST,990PF,93491228008386,201632289349100838
14047683,EFILE,201155875,201512,1/3/2017 9:02:01 AM,BVM FOUNDATION INC,990PF,93491228000386,201632289349100038
14047689,EFILE,311577154,201512,1/3/2017 9:02:03 AM,ABBY AND MICHAEL MODELL FOUNDATION,990PF,93491228005236,201632289349100523
14047695,EFILE,112997256,201512,1/3/2017 9:02:06 AM,THOMAS A FAMIGLETTI FOUNDATION,990PF,93491228011586,201632289349101158
14047694,EFILE,630936234,201511,1/3/2017 9:02:05 AM,JOSEPH S BRUNO CHARITABLE FOUNDATION,990PF,93491228010436,201632289349101043
14047684,EFILE,943363468,201512,1/3/2017 9:02:01 AM,ALAN K AND CLEDITH M JENNINGS FOUNDATION,990PF,93491228000486,201632289349100048
